Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2005","2005","%","3.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2006","2006","%","3.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2007","2007","%","4.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2008","2008","%","4.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2009","2009","%","4.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2010","2010","%","4.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2011","2011","%","5.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2012","2012","%","5.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2013","2013","%","5.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2014","2014","%","6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2015","2015","%","6.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21042","Prevalence of obesity in the adult population (18 years and older)","2016","2016","%","6.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210420","Number of obese adults (18 years and older) (million)","2000","2000","millions","8.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210420","Number of obese adults (18 years and older) (million)","2001","2001","millions","9.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210420","Number of obese adults (18 years and older) (million)","2002","2002","millions","10.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210420","Number of obese adults (18 years and older) (million)","2003","2003","millions","11.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210420","Number of obese adults (18 years and older) (million)","2004","2004","millions","12.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210420","Number of obese adults (18 years and older) (million)","2005","2005","millions","13","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210420","Number of obese adults (18 years and older) (million)","2006","2006","millions","14.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210420","Number of obese adults (18 years and older) (million)","2007","2007","millions","15.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210420","Number of obese adults (18 years and older) (million)","2008","2008","millions","16.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210420","Number of obese adults (18 years and older) (million)","2009","2009","millions","17.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210420","Number of obese adults (18 years and older) (million)","2010","2010","millions","19.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210420","Number of obese adults (18 years and older) (million)","2011","2011","millions","20.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210420","Number of obese adults (18 years and older) (million)","2012","2012","millions","22.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210420","Number of obese adults (18 years and older) (million)","2013","2013","millions","23.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210420","Number of obese adults (18 years and older) (million)","2014","2014","millions","25.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210420","Number of obese adults (18 years and older) (million)","2015","2015","millions","27.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210420","Number of obese adults (18 years and older) (million)","2016","2016","millions","29.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2000","2000","%","31.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2001","2001","%","30.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2002","2002","%","29.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2003","2003","%","29.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2004","2004","%","28.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2005","2005","%","27.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2006","2006","%","27.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2007","2007","%","26.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2008","2008","%","26.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2009","2009","%","25.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2010","2010","%","25.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2011","2011","%","25.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2012","2012","%","25","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2013","2013","%","25.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2014","2014","%","25.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2015","2015","%","25.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2016","2016","%","25.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2017","2017","%","26.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2018","2018","%","26.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2019","2019","%","27.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2000","2000","millions","44.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2001","2001","millions","44.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2002","2002","millions","44.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2003","2003","millions","43.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2004","2004","millions","43.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2005","2005","millions","42.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2006","2006","millions","42.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2007","2007","millions","42.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2008","2008","millions","41.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2009","2009","millions","41.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2010","2010","millions","41.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2011","2011","millions","41.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2012","2012","millions","41.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2013","2013","millions","42.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2014","2014","millions","42.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2015","2015","millions","43.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2016","2016","millions","44.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2017","2017","millions","45.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2018","2018","millions","46.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210430","Number of women of reproductive age (15-49 years) affected by anemia (million)","2019","2019","millions","47.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2012","2012","%","33.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2019","2019","%","47.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21049","Prevalence of low birthweight (percent)","2000","2000","%","13.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21049","Prevalence of low birthweight (percent)","2001","2001","%","13.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21049","Prevalence of low birthweight (percent)","2002","2002","%","13.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21049","Prevalence of low birthweight (percent)","2003","2003","%","13.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21049","Prevalence of low birthweight (percent)","2004","2004","%","13.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21049","Prevalence of low birthweight (percent)","2005","2005","%","13","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21049","Prevalence of low birthweight (percent)","2006","2006","%","12.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21049","Prevalence of low birthweight (percent)","2007","2007","%","12.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21049","Prevalence of low birthweight (percent)","2008","2008","%","12.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21049","Prevalence of low birthweight (percent)","2009","2009","%","12.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21049","Prevalence of low birthweight (percent)","2010","2010","%","12.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21049","Prevalence of low birthweight (percent)","2011","2011","%","12.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21049","Prevalence of low birthweight (percent)","2012","2012","%","12.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21049","Prevalence of low birthweight (percent)","2013","2013","%","12.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21049","Prevalence of low birthweight (percent)","2014","2014","%","12.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6121","Value","21049","Prevalence of low birthweight (percent)","2015","2015","%","12.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210490","Number of newborns with low birthweight (million)","2000","2000","millions","1.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210490","Number of newborns with low birthweight (million)","2001","2001","millions","1.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210490","Number of newborns with low birthweight (million)","2002","2002","millions","1.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210490","Number of newborns with low birthweight (million)","2003","2003","millions","1.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210490","Number of newborns with low birthweight (million)","2004","2004","millions","1.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210490","Number of newborns with low birthweight (million)","2005","2005","millions","1.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210490","Number of newborns with low birthweight (million)","2006","2006","millions","1.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210490","Number of newborns with low birthweight (million)","2007","2007","millions","1.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210490","Number of newborns with low birthweight (million)","2008","2008","millions","1.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210490","Number of newborns with low birthweight (million)","2009","2009","millions","1.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210490","Number of newborns with low birthweight (million)","2010","2010","millions","1.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210490","Number of newborns with low birthweight (million)","2011","2011","millions","1.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210490","Number of newborns with low birthweight (million)","2012","2012","millions","1.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210490","Number of newborns with low birthweight (million)","2013","2013","millions","1.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210490","Number of newborns with low birthweight (million)","2014","2014","millions","1.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6132","Value","210490","Number of newborns with low birthweight (million)","2015","2015","millions","1.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2000","2000","kcal/capita/day","1759","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2001","2001","kcal/capita/day","1762","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2002","2002","kcal/capita/day","1765","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2003","2003","kcal/capita/day","1767","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2004","2004","kcal/capita/day","1769","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2005","2005","kcal/capita/day","1772","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2006","2006","kcal/capita/day","1774","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2007","2007","kcal/capita/day","1777","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2008","2008","kcal/capita/day","1780","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2009","2009","kcal/capita/day","1782","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2010","2010","kcal/capita/day","1784","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2011","2011","kcal/capita/day","1786","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2012","2012","kcal/capita/day","1786","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2013","2013","kcal/capita/day","1787","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2014","2014","kcal/capita/day","1789","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2015","2015","kcal/capita/day","1789","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2016","2016","kcal/capita/day","1790","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/capita/day","1791","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/capita/day","1792","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/capita/day","1794","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/capita/day","1795","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2260","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2001","2001","kcal/capita/day","2265","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2002","2002","kcal/capita/day","2268","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2003","2003","kcal/capita/day","2272","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2004","2004","kcal/capita/day","2275","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2279","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2006","2006","kcal/capita/day","2282","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2007","2007","kcal/capita/day","2286","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2008","2008","kcal/capita/day","2290","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2009","2009","kcal/capita/day","2293","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2296","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2011","2011","kcal/capita/day","2298","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2012","2012","kcal/capita/day","2300","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2013","2013","kcal/capita/day","2301","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2014","2014","kcal/capita/day","2302","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2304","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2016","2016","kcal/capita/day","2304","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2017","2017","kcal/capita/day","2306","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2018","2018","kcal/capita/day","2308","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2019","2019","kcal/capita/day","2310","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2312","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20002002","2000-2002","g/capita/day","46.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20012003","2001-2003","g/capita/day","47.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20022004","2002-2004","g/capita/day","48.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20032005","2003-2005","g/capita/day","49.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20042006","2004-2006","g/capita/day","50.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20052007","2005-2007","g/capita/day","52.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20062008","2006-2008","g/capita/day","54.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20072009","2007-2009","g/capita/day","55.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20082010","2008-2010","g/capita/day","56.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20092011","2009-2011","g/capita/day","58.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20102012","2010-2012","g/capita/day","58.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20112013","2011-2013","g/capita/day","59.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20122014","2012-2014","g/capita/day","59.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20132015","2013-2015","g/capita/day","60.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20142016","2014-2016","g/capita/day","60.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20152017","2015-2017","g/capita/day","62.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","5304","South-eastern Asia","6123","Value","21061","Average fat supply (g/cap/day) (3-year average)","20162018","2016-2018","g/capita/day","64.1","F","FAO estimate",""
